27.5,5.4805,236.133
29.5,6.3004,280.517
31.5,7.1733,328.711
33.5,8.0998,380.715
35.5,9.08,436.529
37.5,10.1147,496.153
39.5,11.2036,559.588
41.5,12.3466,626.833
43.5,13.5441,697.889
45.5,14.7911,772.756
16.5,2.1237,51.819
18.5,2.6293,73.5548
20.5,3.1973,99.1266
22.5,3.8243,128.53
24.5,4.5094,161.762
26.5,5.2506,198.82
28.5,6.0465,239.701
30.5,6.8963,284.405
32.5,7.7988,332.93
34.5,8.7546,385.275
36.5,9.7638,441.438
38.5,10.8268,501.42
40.5,11.9392,565.219
42.5,13.0861,632.834
23.5,4.58,191.151
25.5,5.2251,231.725
27.5,5.9273,276.108
29.5,6.6819,324.302
31.5,7.4919,376.305
33.5,8.3573,432.118
35.5,9.2778,491.742
37.5,10.2535,555.176
39.5,11.2851,622.421
41.5,12.3701,693.477
8.5,0.1966,4.42173
10.5,0.4597,12.6402
12.5,0.7746,24.6597
14.5,1.1609,40.4828
16.5,1.6112,60.1115
18.5,2.1265,83.5469
20.5,2.7051,110.79
22.5,3.3441,141.842
24.5,4.0411,176.702
26.5,4.7937,215.371
28.5,5.5992,257.851
30.5,6.457,304.139
32.5,7.3667,354.238
34.5,8.3293,408.147
36.5,9.3458,465.866
38.5,10.4169,527.396
40.5,11.5431,592.736
42.5,12.7224,661.887
44.5,13.9491,734.848
46.5,15.2181,811.62
48.5,16.5221,892.203
13.5,1.3394,32.0956
15.5,1.7467,49.8214
17.5,2.2184,71.3533
19.5,2.7527,96.6925
21.5,3.3484,125.84
23.5,4.003,158.796
25.5,4.7143,195.561
27.5,5.4805,236.135
29.5,6.3004,280.519
31.5,7.1733,328.712
33.5,8.0998,380.716
35.5,9.08,436.53
37.5,10.1147,496.155
39.5,11.2036,559.59
41.5,12.3466,626.835
43.5,13.5441,697.891
45.5,14.7911,772.758
16.5,2.1237,51.8334
18.5,2.6293,73.5689
20.5,3.1973,99.1404
22.5,3.8243,128.544
24.5,4.5094,161.775
26.5,5.2506,198.833
28.5,6.0465,239.714
30.5,6.8963,284.418
32.5,7.7988,332.942
34.5,8.7546,385.287
36.5,9.7638,441.45
38.5,10.8268,501.431
40.5,11.9392,565.23
42.5,13.0861,632.846
23.5,4.58,191.153
25.5,5.2251,231.727
27.5,5.9273,276.11
29.5,6.6819,324.304
31.5,7.4919,376.307
33.5,8.3573,432.121
35.5,9.2778,491.744
37.5,10.2535,555.179
39.5,11.2851,622.424
41.5,12.3701,693.479
8.5,0.1966,4.42195
10.5,0.4597,12.6406
12.5,0.7746,24.6603
14.5,1.1609,40.4835
16.5,1.6112,60.1124
18.5,2.1265,83.5479
20.5,2.7051,110.791
22.5,3.3441,141.843
24.5,4.0411,176.703
26.5,4.7937,215.373
28.5,5.5992,257.852
30.5,6.457,304.141
32.5,7.3667,354.24
34.5,8.3293,408.149
36.5,9.3458,465.868
38.5,10.4169,527.398
40.5,11.5431,592.738
42.5,12.7224,661.889
44.5,13.9491,734.85
46.5,15.2181,811.622
48.5,16.5221,892.205
13.5,1.3394,32.0963
15.5,1.7467,49.8222
17.5,2.2184,71.3542
19.5,2.7527,96.6936
21.5,3.3484,125.841
23.5,4.003,158.797
25.5,4.7143,195.562
27.5,5.4805,236.136
29.5,6.3004,280.52
31.5,7.1733,328.714
33.5,8.0998,380.718
35.5,9.08,436.532
37.5,10.1147,496.157
39.5,11.2036,559.591
41.5,12.3466,626.837
43.5,13.5441,697.893
45.5,14.7911,772.76
16.5,2.1237,51.8478
18.5,2.6293,73.583
20.5,3.1973,99.1541
22.5,3.8243,128.557
24.5,4.5094,161.788
26.5,5.2506,198.846
28.5,6.0465,239.727
30.5,6.8963,284.43
32.5,7.7988,332.955
34.5,8.7546,385.299
36.5,9.7638,441.462
38.5,10.8268,501.443
40.5,11.9392,565.242
42.5,13.0861,632.857
23.5,4.58,191.155
25.5,5.2251,231.729
27.5,5.9273,276.112
29.5,6.6819,324.306
31.5,7.4919,376.309
33.5,8.3573,432.123
35.5,9.2778,491.747
37.5,10.2535,555.181
39.5,11.2851,622.426
41.5,12.3701,693.482
8.5,0.1966,4.42216
10.5,0.4597,12.641
12.5,0.7746,24.6608
14.5,1.1609,40.4843
16.5,1.6112,60.1132
18.5,2.1265,83.5489
20.5,2.7051,110.792
22.5,3.3441,141.844
24.5,4.0411,176.705
26.5,4.7937,215.374
28.5,5.5992,257.853
30.5,6.457,304.142
32.5,7.3667,354.241
34.5,8.3293,408.15
36.5,9.3458,465.87
38.5,10.4169,527.4
40.5,11.5431,592.74
42.5,12.7224,661.891
44.5,13.9491,734.852
46.5,15.2181,811.624
48.5,16.5221,892.207
13.5,1.3394,32.097
15.5,1.7467,49.823
17.5,2.2184,71.3552
19.5,2.7527,96.6946
21.5,3.3484,125.842
23.5,4.003,158.798
25.5,4.7143,195.563
27.5,5.4805,236.138
29.5,6.3004,280.522
31.5,7.1733,328.716
33.5,8.0998,380.72
35.5,9.08,436.534
37.5,10.1147,496.158
39.5,11.2036,559.593
41.5,12.3466,626.839
43.5,13.5441,697.895
45.5,14.7911,772.762
16.5,2.1237,51.8622
18.5,2.6293,73.597
20.5,3.1973,99.1678
22.5,3.8243,128.57
24.5,4.5094,161.801
26.5,5.2506,198.859
28.5,6.0465,239.74
30.5,6.8963,284.443
32.5,7.7988,332.967
34.5,8.7546,385.311
36.5,9.7638,441.474
38.5,10.8268,501.455
40.5,11.9392,565.253
42.5,13.0861,632.869
23.5,4.58,191.156
25.5,5.2251,231.73
27.5,5.9273,276.114
29.5,6.6819,324.308
31.5,7.4919,376.311
33.5,8.3573,432.125
35.5,9.2778,491.749
37.5,10.2535,555.184
39.5,11.2851,622.429
41.5,12.3701,693.484
8.5,0.1966,4.42238
10.5,0.4597,12.6415
12.5,0.7746,24.6614
14.5,1.1609,40.485
16.5,1.6112,60.1141
18.5,2.1265,83.5499
20.5,2.7051,110.793
22.5,3.3441,141.845
24.5,4.0411,176.706
26.5,4.7937,215.376
28.5,5.5992,257.855
30.5,6.457,304.144
32.5,7.3667,354.243
34.5,8.3293,408.152
36.5,9.3458,465.872
38.5,10.4169,527.401
40.5,11.5431,592.742
42.5,12.7224,661.892
44.5,13.9491,734.854
46.5,15.2181,811.626
48.5,16.5221,892.209
13.5,1.3394,32.0976
15.5,1.7467,49.8238
17.5,2.2184,71.3561
19.5,2.7527,96.6957
21.5,3.3484,125.843
23.5,4.003,158.799
25.5,4.7143,195.565
27.5,5.4805,236.139
29.5,6.3004,280.523
31.5,7.1733,328.717
33.5,8.0998,380.721
35.5,9.08,436.536
37.5,10.1147,496.16
39.5,11.2036,559.595
41.5,12.3466,626.841
43.5,13.5441,697.897
45.5,14.7911,772.764
16.5,2.1237,51.8765
18.5,2.6293,73.611
20.5,3.1973,99.1815
22.5,3.8243,128.584
24.5,4.5094,161.815
26.5,5.2506,198.871
28.5,6.0465,239.752
30.5,6.8963,284.455
32.5,7.7988,332.979
34.5,8.7546,385.323
36.5,9.7638,441.486
38.5,10.8268,501.467
40.5,11.9392,565.265
42.5,13.0861,632.88
23.5,4.58,191.158
25.5,5.2251,231.732
27.5,5.9273,276.116
29.5,6.6819,324.31
31.5,7.4919,376.313
33.5,8.3573,432.127
35.5,9.2778,491.751
37.5,10.2535,555.186
39.5,11.2851,622.431
41.5,12.3701,693.487
8.5,0.1966,4.4226
10.5,0.4597,12.6419
12.5,0.7746,24.662
14.5,1.1609,40.4857
16.5,1.6112,60.1149
18.5,2.1265,83.5509
20.5,2.7051,110.795
22.5,3.3441,141.846
24.5,4.0411,176.707
26.5,4.7937,215.377
28.5,5.5992,257.856
30.5,6.457,304.146
32.5,7.3667,354.245
34.5,8.3293,408.154
36.5,9.3458,465.873
38.5,10.4169,527.403
40.5,11.5431,592.743
42.5,12.7224,661.894
44.5,13.9491,734.856
46.5,15.2181,811.628
48.5,16.5221,892.211
13.5,1.3394,32.0983
15.5,1.7467,49.8246
17.5,2.2184,71.357
19.5,2.7527,96.6967
21.5,3.3484,125.844
23.5,4.003,158.801
25.5,4.7143,195.566
27.5,5.4805,236.141
29.5,6.3004,280.525
31.5,7.1733,328.719
33.5,8.0998,380.723
35.5,9.08,436.537
37.5,10.1147,496.162
39.5,11.2036,559.597
41.5,12.3466,626.843
43.5,13.5441,697.899
45.5,14.7911,772.766
16.5,2.1237,51.8908
18.5,2.6293,73.625
20.5,3.1973,99.1952
22.5,3.8243,128.597
24.5,4.5094,161.828
26.5,5.2506,198.884
28.5,6.0465,239.765
30.5,6.8963,284.468
32.5,7.7988,332.991
34.5,8.7546,385.335
36.5,9.7638,441.498
38.5,10.8268,501.478
40.5,11.9392,565.277
42.5,13.0861,632.891
23.5,4.58,191.16
25.5,5.2251,231.734
27.5,5.9273,276.118
29.5,6.6819,324.312
31.5,7.4919,376.315
33.5,8.3573,432.129
35.5,9.2778,491.754
37.5,10.2535,555.188
39.5,11.2851,622.433
41.5,12.3701,693.489
8.5,0.1966,4.42281
10.5,0.4597,12.6423
12.5,0.7746,24.6626
14.5,1.1609,40.4865
16.5,1.6112,60.1158
18.5,2.1265,83.5519
20.5,2.7051,110.796
22.5,3.3441,141.848
24.5,4.0411,176.708
26.5,4.7937,215.378
28.5,5.5992,257.858
30.5,6.457,304.147
32.5,7.3667,354.246
34.5,8.3293,408.156
36.5,9.3458,465.875
38.5,10.4169,527.405
40.5,11.5431,592.745
42.5,12.7224,661.896
44.5,13.9491,734.858
46.5,15.2181,811.63
48.5,16.5221,892.213
13.5,1.3394,32.0989
15.5,1.7467,49.8254
17.5,2.2184,71.3579
19.5,2.7527,96.6977
21.5,3.3484,125.846
23.5,4.003,158.802
25.5,4.7143,195.567
27.5,5.4805,236.142
29.5,6.3004,280.526
31.5,7.1733,328.72
33.5,8.0998,380.725
35.5,9.08,436.539
37.5,10.1147,496.164
39.5,11.2036,559.599
41.5,12.3466,626.844
43.5,13.5441,697.901
45.5,14.7911,772.768
16.5,2.1237,51.9051
18.5,2.6293,73.6389
20.5,3.1973,99.2088
22.5,3.8243,128.611
24.5,4.5094,161.841
26.5,5.2506,198.897
28.5,6.0465,239.777
30.5,6.8963,284.48
32.5,7.7988,333.004
34.5,8.7546,385.347
36.5,9.7638,441.51
38.5,10.8268,501.49
40.5,11.9392,565.288
42.5,13.0861,632.903
23.5,4.58,191.161
25.5,5.2251,231.736
27.5,5.9273,276.12
29.5,6.6819,324.314
31.5,7.4919,376.318
33.5,8.3573,432.132
35.5,9.2778,491.756
37.5,10.2535,555.191
39.5,11.2851,622.436
41.5,12.3701,693.492
8.5,0.1966,4.42303
10.5,0.4597,12.6427
12.5,0.7746,24.6631
14.5,1.1609,40.4872
16.5,1.6112,60.1167
18.5,2.1265,83.5529
20.5,2.7051,110.797
22.5,3.3441,141.849
24.5,4.0411,176.71
26.5,4.7937,215.38
28.5,5.5992,257.859
30.5,6.457,304.149
32.5,7.3667,354.248
34.5,8.3293,408.157
36.5,9.3458,465.877
38.5,10.4169,527.407
40.5,11.5431,592.747
42.5,12.7224,661.898
44.5,13.9491,734.86
46.5,15.2181,811.632
48.5,16.5221,892.215
13.5,1.3394,32.0996
15.5,1.7467,49.8262
17.5,2.2184,71.3589
19.5,2.7527,96.6988
21.5,3.3484,125.847
23.5,4.003,158.803
25.5,4.7143,195.569
27.5,5.4805,236.143
29.5,6.3004,280.528
31.5,7.1733,328.722
33.5,8.0998,380.726
35.5,9.08,436.541
37.5,10.1147,496.165
39.5,11.2036,559.601
41.5,12.3466,626.846
43.5,13.5441,697.903
45.5,14.7911,772.77
16.5,2.1237,51.9193
18.5,2.6293,73.6528
20.5,3.1973,99.2224
22.5,3.8243,128.624
24.5,4.5094,161.854
26.5,5.2506,198.91
28.5,6.0465,239.79
30.5,6.8963,284.493
32.5,7.7988,333.016
34.5,8.7546,385.359
36.5,9.7638,441.521
38.5,10.8268,501.502
40.5,11.9392,565.3
42.5,13.0861,632.914
23.5,4.58,191.163
25.5,5.2251,231.738
27.5,5.9273,276.122
29.5,6.6819,324.316
31.5,7.4919,376.32
33.5,8.3573,432.134
35.5,9.2778,491.758
37.5,10.2535,555.193
39.5,11.2851,622.438
41.5,12.3701,693.494
8.5,0.1966,2.17639
10.5,0.4597,6.26273
12.5,0.7746,12.2643
14.5,1.1609,20.1685
16.5,1.6112,29.9763
18.5,2.1265,41.6881
20.5,2.7051,55.3043
22.5,3.3441,70.8252
24.5,4.0411,88.251
26.5,4.7937,107.582
28.5,5.5992,128.818
30.5,6.457,151.958
32.5,7.3667,177.005
34.5,8.3293,203.956
36.5,9.3458,232.813
38.5,10.4169,263.575
40.5,11.5431,296.243
42.5,12.7224,330.816
44.5,13.9491,367.295
46.5,15.2181,405.679
48.5,16.5221,445.969
13.5,1.3394,15.9785
15.5,1.7467,24.8344
17.5,2.2184,35.5942
19.5,2.7527,48.2582
21.5,3.3484,62.8267
23.5,4.003,79.3
25.5,4.7143,97.6782
27.5,5.4805,117.961
29.5,6.3004,140.15
31.5,7.1733,164.243
33.5,8.0998,190.242
35.5,9.08,218.147
37.5,10.1147,247.956
39.5,11.2036,279.671
41.5,12.3466,313.292
43.5,13.5441,348.817
45.5,14.7911,386.249
16.5,2.1237,25.134
18.5,2.6293,36.0234
20.5,3.1973,48.8284
22.5,3.8243,63.5475
24.5,4.5094,80.1793
26.5,5.2506,98.7228
28.5,6.0465,119.177
30.5,6.8963,141.542
32.5,7.7988,165.816
34.5,8.7546,192
36.5,9.7638,220.092
38.5,10.8268,250.093
40.5,11.9392,282.002
42.5,13.0861,315.818
23.5,4.58,-nan
25.5,5.2251,-nan
27.5,5.9273,-nan
29.5,6.6819,-nan
31.5,7.4919,-nan
33.5,8.3573,-nan
35.5,9.2778,-nan
37.5,10.2535,-nan
39.5,11.2851,-nan
41.5,12.3701,-nan
8.5,0.1966,-nan
10.5,0.4597,6.28712
12.5,0.7746,12.2887
14.5,1.1609,20.1931
16.5,1.6112,30.001
18.5,2.1265,41.713
20.5,2.7051,55.3293
22.5,3.3441,70.8503
24.5,4.0411,88.2762
26.5,4.7937,107.607
28.5,5.5992,128.843
30.5,6.457,151.984
32.5,7.3667,177.03
34.5,8.3293,203.982
36.5,9.3458,232.839
38.5,10.4169,263.601
40.5,11.5431,296.269
42.5,12.7224,330.842
44.5,13.9491,367.321
46.5,15.2181,405.705
48.5,16.5221,445.994
13.5,1.3394,16.003
15.5,1.7467,24.8591
17.5,2.2184,35.619
19.5,2.7527,48.2831
21.5,3.3484,62.8518
23.5,4.003,79.3251
25.5,4.7143,97.7034
27.5,5.4805,117.987
29.5,6.3004,140.175
31.5,7.1733,164.269
33.5,8.0998,190.268
35.5,9.08,218.172
37.5,10.1147,247.982
39.5,11.2036,279.697
41.5,12.3466,313.317
43.5,13.5441,348.843
45.5,14.7911,386.275
16.5,2.1237,25.1759
18.5,2.6293,36.0647
20.5,3.1973,48.8692
22.5,3.8243,63.5878
24.5,4.5094,80.2192
26.5,5.2506,98.7623
28.5,6.0465,119.216
30.5,6.8963,141.581
32.5,7.7988,165.854
34.5,8.7546,192.038
36.5,9.7638,220.13
38.5,10.8268,250.13
40.5,11.9392,282.039
42.5,13.0861,315.855
23.5,4.58,95.4962
25.5,5.2251,115.778
27.5,5.9273,137.965
29.5,6.6819,162.057
31.5,7.4919,188.055
33.5,8.3573,215.958
35.5,9.2778,245.766
37.5,10.2535,277.481
39.5,11.2851,311.1
41.5,12.3701,346.625
8.5,0.1966,-nan
10.5,0.4597,-nan
12.5,0.7746,-nan
14.5,1.1609,-nan
16.5,1.6112,-nan
18.5,2.1265,-nan
20.5,2.7051,-nan
22.5,3.3441,-nan
24.5,4.0411,-nan
26.5,4.7937,-nan
28.5,5.5992,-nan
30.5,6.457,-nan
32.5,7.3667,-nan
34.5,8.3293,-nan
36.5,9.3458,-nan
38.5,10.4169,-nan
40.5,11.5431,-nan
42.5,12.7224,-nan
44.5,13.9491,-nan
46.5,15.2181,-nan
48.5,16.5221,-nan
13.5,1.3394,-nan
15.5,1.7467,-nan
17.5,2.2184,-nan
19.5,2.7527,-nan
21.5,3.3484,-nan
23.5,4.003,-nan
25.5,4.7143,-nan
27.5,5.4805,-nan
29.5,6.3004,-nan
31.5,7.1733,-nan
33.5,8.0998,-nan
35.5,9.08,-nan
37.5,10.1147,-nan
39.5,11.2036,-nan
41.5,12.3466,-nan
43.5,13.5441,-nan
45.5,14.7911,-nan
16.5,2.1237,-nan
18.5,2.6293,-nan
20.5,3.1973,-nan
22.5,3.8243,-nan
24.5,4.5094,-nan
26.5,5.2506,-nan
28.5,6.0465,-nan
30.5,6.8963,-nan
32.5,7.7988,-nan
34.5,8.7546,-nan
36.5,9.7638,-nan
38.5,10.8268,-nan
40.5,11.9392,-nan
42.5,13.0861,-nan
23.5,4.58,95.4978
25.5,5.2251,115.78
27.5,5.9273,137.967
29.5,6.6819,162.059
31.5,7.4919,188.057
33.5,8.3573,215.96
35.5,9.2778,245.769
37.5,10.2535,277.483
39.5,11.2851,311.102
41.5,12.3701,346.627
8.5,0.1966,2.20089
10.5,0.4597,6.30131
12.5,0.7746,12.3033
14.5,1.1609,20.208
16.5,1.6112,30.0162
18.5,2.1265,41.7284
20.5,2.7051,55.345
22.5,3.3441,70.8662
24.5,4.0411,88.2922
26.5,4.7937,107.623
28.5,5.5992,128.859
30.5,6.457,152
32.5,7.3667,177.047
34.5,8.3293,203.999
36.5,9.3458,232.856
38.5,10.4169,263.618
40.5,11.5431,296.286
42.5,12.7224,330.859
44.5,13.9491,367.338
46.5,15.2181,405.722
48.5,16.5221,446.012
13.5,1.3394,16.0177
15.5,1.7467,24.8741
17.5,2.2184,35.6343
19.5,2.7527,48.2986
21.5,3.3484,62.8675
23.5,4.003,79.3411
25.5,4.7143,97.7195
27.5,5.4805,118.003
29.5,6.3004,140.192
31.5,7.1733,164.285
33.5,8.0998,190.285
35.5,9.08,218.189
37.5,10.1147,247.999
39.5,11.2036,279.714
41.5,12.3466,313.334
43.5,13.5441,348.86
45.5,14.7911,386.292
16.5,2.1237,25.2252
18.5,2.6293,36.1128
20.5,3.1973,48.9162
22.5,3.8243,63.6339
24.5,4.5094,80.2643
26.5,5.2506,98.8066
28.5,6.0465,119.26
30.5,6.8963,141.623
32.5,7.7988,165.897
34.5,8.7546,192.079
36.5,9.7638,220.171
38.5,10.8268,250.171
40.5,11.9392,282.079
42.5,13.0861,315.895
23.5,4.58,95.4996
25.5,5.2251,115.782
27.5,5.9273,137.969
29.5,6.6819,162.061
31.5,7.4919,188.059
33.5,8.3573,215.962
35.5,9.2778,245.771
37.5,10.2535,277.485
39.5,11.2851,311.105
41.5,12.3701,346.63
8.5,0.1966,2.20093
10.5,0.4597,6.30151
12.5,0.7746,12.3036
14.5,1.1609,20.2085
16.5,1.6112,30.0169
18.5,2.1265,41.7292
20.5,2.7051,55.3459
22.5,3.3441,70.8672
24.5,4.0411,88.2933
26.5,4.7937,107.624
28.5,5.5992,128.861
30.5,6.457,152.002
32.5,7.3667,177.048
34.5,8.3293,204
36.5,9.3458,232.857
38.5,10.4169,263.62
40.5,11.5431,296.288
42.5,12.7224,330.861
44.5,13.9491,367.34
46.5,15.2181,405.724
48.5,16.5221,446.014
13.5,1.3394,16.0182
15.5,1.7467,24.8747
17.5,2.2184,35.635
19.5,2.7527,48.2995
21.5,3.3484,62.8685
23.5,4.003,79.3422
25.5,4.7143,97.7207
27.5,5.4805,118.004
29.5,6.3004,140.193
31.5,7.1733,164.287
33.5,8.0998,190.286
35.5,9.08,218.19
37.5,10.1147,248
39.5,11.2036,279.715
41.5,12.3466,313.336
43.5,13.5441,348.862
45.5,14.7911,386.294
16.5,2.1237,25.2428
18.5,2.6293,36.1298
20.5,3.1973,48.9327
22.5,3.8243,63.6499
24.5,4.5094,80.2799
26.5,5.2506,98.8218
28.5,6.0465,119.275
30.5,6.8963,141.638
32.5,7.7988,165.911
34.5,8.7546,192.093
36.5,9.7638,220.184
38.5,10.8268,250.184
40.5,11.9392,282.092
42.5,13.0861,315.908
23.5,4.58,95.5015
25.5,5.2251,115.783
27.5,5.9273,137.971
29.5,6.6819,162.063
31.5,7.4919,188.061
33.5,8.3573,215.964
35.5,9.2778,245.773
37.5,10.2535,277.487
39.5,11.2851,311.107
41.5,12.3701,346.632
8.5,0.1966,2.20113
10.5,0.4597,6.3019
12.5,0.7746,12.3042
14.5,1.1609,20.2093
16.5,1.6112,30.0178
18.5,2.1265,41.7302
20.5,2.7051,55.3471
22.5,3.3441,70.8685
24.5,4.0411,88.2947
26.5,4.7937,107.626
28.5,5.5992,128.862
30.5,6.457,152.003
32.5,7.3667,177.05
34.5,8.3293,204.002
36.5,9.3458,232.859
38.5,10.4169,263.621
40.5,11.5431,296.289
42.5,12.7224,330.863
44.5,13.9491,367.342
46.5,15.2181,405.726
48.5,16.5221,446.016
13.5,1.3394,16.0188
15.5,1.7467,24.8755
17.5,2.2184,35.636
19.5,2.7527,48.3006
21.5,3.3484,62.8697
23.5,4.003,79.3435
25.5,4.7143,97.7221
27.5,5.4805,118.006
29.5,6.3004,140.195
31.5,7.1733,164.288
33.5,8.0998,190.288
35.5,9.08,218.192
37.5,10.1147,248.002
39.5,11.2036,279.717
41.5,12.3466,313.338
43.5,13.5441,348.864
45.5,14.7911,386.295
16.5,2.1237,25.2605
18.5,2.6293,36.1469
20.5,3.1973,48.9493
22.5,3.8243,63.666
24.5,4.5094,80.2957
26.5,5.2506,98.8372
28.5,6.0465,119.29
30.5,6.8963,141.653
32.5,7.7988,165.925
34.5,8.7546,192.107
36.5,9.7638,220.198
38.5,10.8268,250.197
40.5,11.9392,282.105
42.5,13.0861,315.921
23.5,4.58,95.5033
25.5,5.2251,115.785
27.5,5.9273,137.973
29.5,6.6819,162.065
31.5,7.4919,188.063
33.5,8.3573,215.967
35.5,9.2778,245.776
37.5,10.2535,277.49
39.5,11.2851,311.109
41.5,12.3701,346.635
8.5,0.1966,2.20135
10.5,0.4597,6.30234
12.5,0.7746,12.3048
14.5,1.1609,20.2101
16.5,1.6112,30.0187
18.5,2.1265,41.7313
20.5,2.7051,55.3483
22.5,3.3441,70.8698
24.5,4.0411,88.2961
26.5,4.7937,107.627
28.5,5.5992,128.864
30.5,6.457,152.005
32.5,7.3667,177.052
34.5,8.3293,204.003
36.5,9.3458,232.861
38.5,10.4169,263.623
40.5,11.5431,296.291
42.5,12.7224,330.865
44.5,13.9491,367.344
46.5,15.2181,405.728
48.5,16.5221,446.018
13.5,1.3394,16.0196
15.5,1.7467,24.8764
17.5,2.2184,35.637
19.5,2.7527,48.3017
21.5,3.3484,62.8709
23.5,4.003,79.3448
25.5,4.7143,97.7236
27.5,5.4805,118.007
29.5,6.3004,140.196
31.5,7.1733,164.29
33.5,8.0998,190.289
35.5,9.08,218.194
37.5,10.1147,248.004
39.5,11.2036,279.719
41.5,12.3466,313.34
43.5,13.5441,348.866
45.5,14.7911,386.297
16.5,2.1237,25.2781
18.5,2.6293,36.164
20.5,3.1973,48.9659
22.5,3.8243,63.6822
24.5,4.5094,80.3114
26.5,5.2506,98.8525
28.5,6.0465,119.305
30.5,6.8963,141.667
32.5,7.7988,165.94
34.5,8.7546,192.121
36.5,9.7638,220.212
38.5,10.8268,250.211
40.5,11.9392,282.118
42.5,13.0861,315.934
23.5,4.58,95.5052
25.5,5.2251,115.787
27.5,5.9273,137.975
29.5,6.6819,162.068
31.5,7.4919,188.066
33.5,8.3573,215.969
35.5,9.2778,245.778
37.5,10.2535,277.492
39.5,11.2851,311.112
41.5,12.3701,346.637
8.5,0.1966,2.2016
10.5,0.4597,6.30279
12.5,0.7746,12.3055
14.5,1.1609,20.2109
16.5,1.6112,30.0197
18.5,2.1265,41.7324
20.5,2.7051,55.3495
22.5,3.3441,70.8711
24.5,4.0411,88.2975
26.5,4.7937,107.629
28.5,5.5992,128.865
30.5,6.457,152.007
32.5,7.3667,177.053
34.5,8.3293,204.005
36.5,9.3458,232.863
38.5,10.4169,263.625
40.5,11.5431,296.293
42.5,12.7224,330.867
44.5,13.9491,367.346
46.5,15.2181,405.73
48.5,16.5221,446.02
13.5,1.3394,16.0203
15.5,1.7467,24.8773
17.5,2.2184,35.638
19.5,2.7527,48.3029
21.5,3.3484,62.8722
23.5,4.003,79.3462
25.5,4.7143,97.725
27.5,5.4805,118.009
29.5,6.3004,140.198
31.5,7.1733,164.292
33.5,8.0998,190.291
35.5,9.08,218.196
37.5,10.1147,248.006
39.5,11.2036,279.721
41.5,12.3466,313.342
43.5,13.5441,348.868
45.5,14.7911,386.3
16.5,2.1237,25.2957
18.5,2.6293,36.181
20.5,3.1973,48.9824
22.5,3.8243,63.6982
24.5,4.5094,80.327
26.5,5.2506,98.8678
28.5,6.0465,119.32
30.5,6.8963,141.682
32.5,7.7988,165.954
34.5,8.7546,192.135
36.5,9.7638,220.225
38.5,10.8268,250.224
40.5,11.9392,282.132
42.5,13.0861,315.947
23.5,4.58,95.507
25.5,5.2251,115.789
27.5,5.9273,137.977
29.5,6.6819,162.07
31.5,7.4919,188.068
33.5,8.3573,215.971
35.5,9.2778,245.78
37.5,10.2535,277.495
39.5,11.2851,311.114
41.5,12.3701,346.64
8.5,0.1966,2.20184
10.5,0.4597,6.30326
12.5,0.7746,12.3061
14.5,1.1609,20.2117
16.5,1.6112,30.0206
18.5,2.1265,41.7335
20.5,2.7051,55.3507
22.5,3.3441,70.8724
24.5,4.0411,88.2989
26.5,4.7937,107.63
28.5,5.5992,128.867
30.5,6.457,152.008
32.5,7.3667,177.055
34.5,8.3293,204.007
36.5,9.3458,232.864
38.5,10.4169,263.627
40.5,11.5431,296.295
42.5,12.7224,330.869
44.5,13.9491,367.348
46.5,15.2181,405.732
48.5,16.5221,446.022
13.5,1.3394,16.021
15.5,1.7467,24.8782
17.5,2.2184,35.6391
19.5,2.7527,48.304
21.5,3.3484,62.8735
23.5,4.003,79.3476
25.5,4.7143,97.7265
27.5,5.4805,118.01
29.5,6.3004,140.199
31.5,7.1733,164.294
33.5,8.0998,190.293
35.5,9.08,218.198
37.5,10.1147,248.008
39.5,11.2036,279.723
41.5,12.3466,313.344
43.5,13.5441,348.87
45.5,14.7911,386.302
16.5,2.1237,25.3132
18.5,2.6293,36.1979
20.5,3.1973,48.9989
22.5,3.8243,63.7142
24.5,4.5094,80.3426
26.5,5.2506,98.883
28.5,6.0465,119.334
30.5,6.8963,141.696
32.5,7.7988,165.968
34.5,8.7546,192.149
36.5,9.7638,220.239
38.5,10.8268,250.238
40.5,11.9392,282.145
42.5,13.0861,315.96
23.5,4.58,95.5089
25.5,5.2251,115.791
27.5,5.9273,137.979
29.5,6.6819,162.072
31.5,7.4919,188.07
33.5,8.3573,215.974
35.5,9.2778,245.783
37.5,10.2535,277.497
39.5,11.2851,311.117
41.5,12.3701,346.642
8.5,0.1966,2.2021
10.5,0.4597,6.30372
12.5,0.7746,12.3068
14.5,1.1609,20.2125
16.5,1.6112,30.0216
18.5,2.1265,41.7346
20.5,2.7051,55.3519
22.5,3.3441,70.8737
24.5,4.0411,88.3003
26.5,4.7937,107.632
28.5,5.5992,128.868
30.5,6.457,152.01
32.5,7.3667,177.057
34.5,8.3293,204.009
36.5,9.3458,232.866
38.5,10.4169,263.629
40.5,11.5431,296.297
42.5,12.7224,330.871
44.5,13.9491,367.35
46.5,15.2181,405.734
48.5,16.5221,446.024
13.5,1.3394,16.0218
15.5,1.7467,24.8791
17.5,2.2184,35.6401
19.5,2.7527,48.3052
21.5,3.3484,62.8747
23.5,4.003,79.3489
25.5,4.7143,97.7279
27.5,5.4805,118.012
29.5,6.3004,140.201
31.5,7.1733,164.295
33.5,8.0998,190.295
35.5,9.08,218.199
37.5,10.1147,248.009
39.5,11.2036,279.725
41.5,12.3466,313.346
